LocationID	Treatment	Label	LabelID	Type	Type2	TreeSizeCat	TreePerimeter	Lat	Long	Aspect	DistIsland	DistReef	TreesWithin50	Timepoint	Grouping	MedGroupProb	Maxgroupsize	TotalGroupingFish	Predominantspecies
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	8	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	9	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	10	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	11	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	12	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	13	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	14	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	15	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	16	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	17	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	18	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	19	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	20	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	1	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	2	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	3	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	4	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	5	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	6	n	0	6	6	Abudefdufsexfasciatus
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	7	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	8	n	0	7	7	Abudefdufsexfasciatus
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	9	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	10	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	11	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	12	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	13	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	14	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	15	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	16	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	17	n	0	6	6	Abudefdufsexfasciatus
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	18	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	19	n	0	0	0	nogroup
3	a	3TS	22	small	small	S	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	20	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	1	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	2	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	3	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	4	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	5	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	6	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	7	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	8	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	9	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	10	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	11	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	12	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	13	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	14	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	15	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	16	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	17	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	18	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	19	n	0	0	0	nogroup
2	a	2TS	23	small	small	S	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	20	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	1	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	2	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	3	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	4	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	5	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	6	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	7	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	8	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	9	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	10	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	11	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	12	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	13	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	14	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	15	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	16	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	17	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	18	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	19	n	0	0	0	nogroup
1	a	1TS	24	small	small	S	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	20	n	0	0	0	nogroup
