LocationID	SiteID	Treatment	Label	Type	TreePerimeter	Lat	Long	Aspect	DistIsland	DistReef	TreesWithin50	Timepoint	GroupingProb	Grouping	MedGroupProb	Maxgroupsize	TotalGroupingFish	Predominantspecies
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	12	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	13	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	14	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	15	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	16	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	17	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	18	0	n	0	6	6	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	19	0	n	0	7	7	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	20	0	n	0	8	8	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	1	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	2	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	3	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	4	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	5	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	6	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	7	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	8	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	9	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	10	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	11	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	12	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	13	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	14	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	15	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	16	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	17	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	18	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	19	0	n	0	0	0	nogroup
2	23	a	2TS	small	0.3	-18.174955	178.518277	e	123.4567458	493.4659683	9	20	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	1	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	2	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	3	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	4	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	5	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	6	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	7	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	8	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	9	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	10	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	11	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	12	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	13	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	14	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	15	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	16	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	17	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	18	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	19	0	n	0	0	0	nogroup
1	24	b	1NTS	control	na	-18.173702	178.519284	na	134.5089208	532.8586246	8	20	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	1	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	2	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	3	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	4	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	5	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	6	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	7	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	8	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	9	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	10	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	11	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	12	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	13	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	14	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	15	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	16	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	17	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	18	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	19	0	n	0	0	0	nogroup
1	24	a	1TS	small	0.55	-18.173557	178.51946	e	147.6480389	534.1056529	12	20	0	n	0	0	0	nogroup
